"year_season","date","gridID","start_time","time_segment","common_name","number","distance","HSF","remarks","scientific_name","dataType"
"2024 Summer","2024-Apr-22","H10","8:54","1","Indian White-eye",1,20,"H","","Zosterops palpebrosus","point_count"
"2024 Summer","2024-Apr-22","H10","8:54","1","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-22","H10","8:54","1","Red-whiskered Bulbul",1,30,"H","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-22","H10","8:54","1","Yellow-browed Bulbul",1,5,"F","GP, UC","Iole indica","point_count"
"2024 Summer","2024-Apr-22","H10","8:54","1","Oriental Magpie-Robin",1,50,"H","Time: 08:57","Copsychus saularis","point_count"
"2024 Summer","2024-Apr-22","H10","8:54","1","Vernal Hanging-Parrot",1,50,"H","","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-22","H10","8:54","2","Southern Hill Myna",1,50,"H","Time: 09:00","Gracula indica","point_count"
"2024 Summer","2024-Apr-22","J12","9:15","1","Red-whiskered Bulbul",1,30,"H","","Pycnonotus jocosus","point_count"
"2024 Summer","2024-Apr-22","J12","9:15","1","Indian White-eye",1,50,"H","Time: 09:16","Zosterops palpebrosus","point_count"
"2024 Summer","2024-Apr-22","J12","9:15","1","Nilgiri Flowerpecker",1,10,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-22","J12","9:15","2","Yellow-browed Bulbul",1,50,"H","Time: 09:20","Iole indica","point_count"
"2024 Summer","2024-Apr-22","J12","9:15","2","Greater Racket-tailed Drongo",1,50,"H","Time: 09:21","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-22","J12","9:15","2","Crimson-backed Sunbird",2,10,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-22","J12","9:15","2","Southern Hill Myna",1,30,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-22","J12","9:15","2","White-cheeked Barbet",1,50,"H","Time: 09:23","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-22","J12","9:15","2","Common Tailorbird",1,30,"H","Time: 09:24","Orthotomus sutorius","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","Spotted Dove",1,20,"H","","Streptopelia chinensis","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","Indian Peafowl",1,50,"H","","Pavo cristatus","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","Malabar Whistling-Thrush",1,10,"S","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","Nilgiri Flowerpecker",1,5,"S","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","Malabar Whistling-Thrush",1,20,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","Yellow-browed Bulbul",1,30,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","White-cheeked Barbet",1,30,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","Southern Hill Myna",1,30,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","K17","6:27","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","1","Yellow-browed Bulbul",3,20,"S","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","1","Indian Scimitar-Babbler",2,30,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","1","Malabar Whistling-Thrush",1,20,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","1","White-cheeked Barbet",2,30,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","1","Spotted Dove",1,30,"H","","Streptopelia chinensis","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","1","Greater Racket-tailed Drongo",1,20,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","1","Nilgiri Flowerpecker",1,20,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","2","Crimson-backed Sunbird",1,20,"S","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","2","Yellow-browed Bulbul",2,10,"S","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","2","Orange Minivet",4,20,"S","male","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-23","L17","6:41","2","Southern Hill Myna",1,30,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","Brown-cheeked Fulvetta",1,10,"H","","Alcippe poioicephala","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","Greater Racket-tailed Drongo",2,10,"S","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","Greater Racket-tailed Drongo",2,20,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","Velvet-fronted Nuthatch",1,10,"S","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","Indian Scimitar-Babbler",1,10,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","White-cheeked Barbet",1,20,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","Malabar Woodshrike",7,0,"S","mixed flock","Tephrodornis sylvicola","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","Velvet-fronted Nuthatch",1,5,"S","mixed flock","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","Malabar Flameback",2,20,"S","mixed flock","Chrysocolaptes socialis","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","Crimson-backed Sunbird",1,10,"F","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","White-cheeked Barbet",1,20,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","1","White-bellied Treepie",2,5,"S","mixed flock","Dendrocitta leucogastra","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","2","Orange Minivet",3,20,"S","all males","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-23","M17","6:57","2","Greenish Warbler",1,20,"H","","Phylloscopus trochiloides","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","1","Malabar Barbet",1,20,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","1","Greater Racket-tailed Drongo",1,30,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","1","Square-tailed Bulbul",1,30,"H","","Hypsipetes ganeesa","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","1","Orange Minivet",2,30,"H","","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","1","Asian Fairy-bluebird",1,20,"H","","Irena puella","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","1","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","1","Yellow-browed Bulbul",2,20,"S","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","2","Indian Peafowl",1,30,"H","","Pavo cristatus","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","2","Nilgiri Flowerpecker",1,20,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","2","Indian Scimitar-Babbler",1,30,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","M16","7:12","2","Greater Racket-tailed Drongo",1,20,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","M15","7:27","1","Malabar Flameback",1,30,"H","","Chrysocolaptes socialis","point_count"
"2024 Summer","2024-Apr-23","M15","7:27","1","Greater Racket-tailed Drongo",1,20,"S","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","M15","7:27","1","Greater Racket-tailed Drongo",1,30,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","M15","7:27","1","Orange Minivet",2,20,"S","","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-23","M15","7:27","1","Yellow-browed Bulbul",2,30,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","M15","7:27","1","White-bellied Treepie",1,50,"H","","Dendrocitta leucogastra","point_count"
"2024 Summer","2024-Apr-23","M15","7:27","1","Crimson-backed Sunbird",1,20,"S","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-23","M15","7:27","1","Velvet-fronted Nuthatch",1,20,"S","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","M15","7:27","2","Nilgiri Flowerpecker",1,30,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","1","Velvet-fronted Nuthatch",1,10,"S","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","1","Indian Scimitar-Babbler",1,20,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","1","Yellow-browed Bulbul",2,30,"S","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","1","Orange Minivet",2,30,"H","","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","1","Malabar Flameback",1,30,"H","","Chrysocolaptes socialis","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","1","Golden-fronted Leafbird",1,30,"S","","Chloropsis aurifrons","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","2","Nilgiri Flowerpecker",1,20,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","2","Vernal Hanging-Parrot",1,30,"H","","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-23","M14","7:44","2","Southern Hill Myna",1,30,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","1","Malabar Barbet",1,30,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","1","Greater Racket-tailed Drongo",1,30,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","1","Crimson-backed Sunbird",1,20,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","1","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","1","Nilgiri Flowerpecker",1,20,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","1","Southern Hill Myna",2,20,"S","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","1","Malabar Whistling-Thrush",1,20,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","1","Large-billed Leaf Warbler",1,30,"H","","Phylloscopus magnirostris","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","2","Yellow-browed Bulbul",2,20,"S","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","L14","8:00","2","Square-tailed Bulbul",1,20,"H","","Hypsipetes ganeesa","point_count"
"2024 Summer","2024-Apr-23","L15","8:14","1","Malabar Barbet",2,30,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","L15","8:14","1","Asian Fairy-bluebird",1,30,"H","","Irena puella","point_count"
"2024 Summer","2024-Apr-23","L15","8:14","1","Yellow-browed Bulbul",1,20,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","L15","8:14","1","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","L15","8:14","1","Indian Scimitar-Babbler",2,30,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","L15","8:14","1","Southern Hill Myna",1,30,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","L15","8:14","2","Large-billed Crow",1,30,"H","","Corvus macrorhynchos","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Nilgiri Flowerpecker",2,0,"S","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Malabar Barbet",1,30,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Yellow-browed Bulbul",2,30,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Nilgiri Flowerpecker",1,10,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Southern Hill Myna",1,30,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Velvet-fronted Nuthatch",1,20,"H","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Crimson-backed Sunbird",2,10,"S","m & f","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Indian Scimitar-Babbler",1,30,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Spotted Dove",1,50,"H","","Streptopelia chinensis","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Velvet-fronted Nuthatch",1,0,"S","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","White-cheeked Barbet",1,30,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","1","Greater Racket-tailed Drongo",1,30,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","L16","8:27","2","White-throated Kingfisher",1,50,"H","","Halcyon smyrnensis","point_count"
"2024 Summer","2024-Apr-23","K16","8:43","1","Malabar Whistling-Thrush",1,20,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","K16","8:43","1","Greater Racket-tailed Drongo",1,30,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","K16","8:43","1","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","K16","8:43","2","Malabar Barbet",1,50,"H","","Psilopogon malabaricus","point_count"
"2024 Summer","2024-Apr-23","K16","8:43","2","Yellow-browed Bulbul",2,20,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","K16","8:43","2","Nilgiri Flowerpecker",1,0,"S","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","K16","8:43","2","Indian Scimitar-Babbler",1,30,"S","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","K15","8:59","1","Nilgiri Flowerpecker",1,10,"S","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-23","K15","8:59","1","Greater Racket-tailed Drongo",1,30,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-23","K15","8:59","1","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","K15","8:59","1","Yellow-browed Bulbul",2,30,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-23","K15","8:59","1","Asian Fairy-bluebird",1,30,"H","","Irena puella","point_count"
"2024 Summer","2024-Apr-23","K15","8:59","1","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-23","K15","8:59","1","White-cheeked Barbet",1,30,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-23","K15","8:59","2","Malabar Whistling-Thrush",1,30,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-24","G08","6:13","1","Malabar Whistling-Thrush",1,20,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-24","G08","6:13","1","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-24","G08","6:13","1","Orange Minivet",5,5,"F","oc","Pericrocotus flammeus","point_count"
"2024 Summer","2024-Apr-24","G08","6:13","2","Malabar Whistling-Thrush",1,50,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-24","G08","6:13","2","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-24","G07","6:33","1","White-throated Kingfisher",1,50,"H","","Halcyon smyrnensis","point_count"
"2024 Summer","2024-Apr-24","G07","6:33","1","Malabar Whistling-Thrush",1,50,"H","","Myophonus horsfieldii","point_count"
"2024 Summer","2024-Apr-24","G07","6:33","1","White-cheeked Barbet",1,50,"H","no new detections in segment 2","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-24","G06","6:50","1","Nilgiri Flowerpecker",1,10,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","G06","6:50","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","G06","6:50","1","White-bellied Treepie",2,50,"S","","Dendrocitta leucogastra","point_count"
"2024 Summer","2024-Apr-24","G06","6:50","2","Crimson-backed Sunbird",1,20,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-24","G06","6:50","2","Vernal Hanging-Parrot",1,30,"F","oc","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-24","G06","6:50","2","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-24","G06","6:50","2","Velvet-fronted Nuthatch",1,50,"H","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-24","H06","7:07","1","Crimson-backed Sunbird",1,30,"H","","Leptocoma minima","point_count"
"2024 Summer","2024-Apr-24","H06","7:07","1","Malabar Woodshrike",1,50,"H","","Tephrodornis sylvicola","point_count"
"2024 Summer","2024-Apr-24","H06","7:07","1","White-throated Kingfisher",1,50,"H","","Halcyon smyrnensis","point_count"
"2024 Summer","2024-Apr-24","H06","7:07","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","H06","7:07","1","Southern Hill Myna",1,50,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-24","H06","7:07","1","Indian White-eye",1,30,"H","gp, ","Zosterops palpebrosus","point_count"
"2024 Summer","2024-Apr-24","H06","7:07","2","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-24","H06","7:07","2","Southern Hill Myna",1,20,"H","","Gracula indica","point_count"
"2024 Summer","2024-Apr-24","H06","7:07","2","Nilgiri Flowerpecker",1,50,"H","","Dicaeum concolor","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","1","Greater Racket-tailed Drongo",1,50,"H","","Dicrurus paradiseus","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","1","Indian Peafowl",1,50,"H","","Pavo cristatus","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","1","Vernal Hanging-Parrot",1,30,"F","oc","Loriculus vernalis","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","1","Velvet-fronted Nuthatch",1,50,"H","","Sitta frontalis","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","1","Yellow-browed Bulbul",1,50,"H","","Iole indica","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","1","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","2","White-cheeked Barbet",1,50,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","2","White-bellied Treepie",1,50,"H","","Dendrocitta leucogastra","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","2","White-cheeked Barbet",1,30,"H","","Psilopogon viridis","point_count"
"2024 Summer","2024-Apr-24","I06","7:23","2","Indian Scimitar-Babbler",1,50,"H","","Pomatorhinus horsfieldii","point_count"
"2024 Summer","2024-Apr-24","J06","7:38","1","Yellow-browed Bulbul",1,30,"H","gp, ","Iole indica","point_count"
"2024 Summer","2024-Apr-24","J06","7:38","1","Yellow-browed Bulbul",1,30,"H","gp, 2nd grp","Iole indica","point_count"
